身分,區域別,性別,總計,阿美族,泰雅族,排灣族,布農族,魯凱族,卑南族,鄒族,賽夏族,雅美族,邵族,噶瑪蘭族,太魯閣族,撒奇萊雅族,賽德克族,拉阿魯哇族,卡那卡那富族,尚未申報
平地原住民,芎林鄉,男,37,27,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,0
平地原住民,芎林鄉,女,53,37,1,1,0,0,2,0,11,0,0,1,0,0,0,0,0,0
平地原住民,寶山鄉,計,63,34,0,5,0,1,7,0,14,0,0,0,0,0,0,0,0,2
平地原住民,寶山鄉,男,30,19,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0
平地原住民,寶山鄉,女,33,15,0,5,0,0,2,0,9,0,0,0,0,0,0,0,0,2
平地原住民,北埔鄉,計,29,23,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2
平地原住民,北埔鄉,男,14,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
平地原住民,北埔鄉,女,15,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
平地原住民,峨眉鄉,計,12,4,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
平地原住民,峨眉鄉,男,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
平地原住民,峨眉鄉,女,9,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
平地原住民,尖石鄉,計,143,91,17,10,0,6,4,0,7,0,0,0,1,0,0,0,0,7
平地原住民,尖石鄉,男,50,35,5,0,0,1,1,0,2,0,0,0,1,0,0,0,0,5
平地原住民,尖石鄉,女,93,56,12,10,0,5,3,0,5,0,0,0,0,0,0,0,0,2
平地原住民,五峰鄉,計,91,47,13,0,0,1,1,0,26,0,0,1,0,0,0,0,0,2
平地原住民,五峰鄉,男,32,18,3,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0
平地原住民,五峰鄉,女,59,29,10,0,0,0,1,0,16,0,0,1,0,0,0,0,0,2
平地原住民,苗栗縣,計,4509,1387,571,75,8,6,77,3,2288,0,12,14,0,2,0,0,0,66
平地原住民,苗栗縣,男,2230,585,295,29,1,2,36,0,1237,0,4,5,0,1,0,0,0,35
平地原住民,苗栗縣,女,2279,802,276,46,7,4,41,3,1051,0,8,9,0,1,0,0,0,31
平地原住民,苗栗市,計,231,146,13,3,3,0,6,0,50,0,2,2,0,0,0,0,0,6
平地原住民,苗栗市,男,96,61,5,0,0,0,3,0,23,0,1,1,0,0,0,0,0,2
平地原住民,苗栗市,女,135,85,8,3,3,0,3,0,27,0,1,1,0,0,0,0,0,4
平地原住民,頭份市,計,895,317,86,18,1,1,26,1,402,0,5,1,0,0,0,0,0,37
平地原住民,頭份市,男,409,149,42,8,0,0,12,0,183,0,1,0,0,0,0,0,0,14
平地原住民,頭份市,女,486,168,44,10,1,1,14,1,219,0,4,1,0,0,0,0,0,23
平地原住民,苑裡鎮,計,76,63,4,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0
平地原住民,苑裡鎮,男,27,24,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,苑裡鎮,女,49,39,3,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0
平地原住民,通霄鎮,計,116,104,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,6
平地原住民,通霄鎮,男,50,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
平地原住民,通霄鎮,女,66,61,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2
平地原住民,竹南鎮,計,544,347,14,36,0,0,15,0,115,0,3,5,0,2,0,0,0,7
平地原住民,竹南鎮,男,241,138,6,15,0,0,9,0,61,0,2,3,0,1,0,0,0,6
平地原住民,竹南鎮,女,303,209,8,21,0,0,6,0,54,0,1,2,0,1,0,0,0,1
平地原住民,後龍鎮,計,89,66,0,7,0,0,0,0,12,0,0,3,0,0,0,0,0,1
平地原住民,後龍鎮,男,39,32,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,1
平地原住民,後龍鎮,女,50,34,0,4,0,0,0,0,10,0,0,2,0,0,0,0,0,0
平地原住民,卓蘭鎮,計,48,33,0,0,0,3,7,0,5,0,0,0,0,0,0,0,0,0
平地原住民,卓蘭鎮,男,18,12,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0
平地原住民,卓蘭鎮,女,30,21,0,0,0,2,3,0,4,0,0,0,0,0,0,0,0,0
平地原住民,大湖鄉,計,19,10,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0
平地原住民,大湖鄉,男,6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,大湖鄉,女,13,6,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
平地原住民,公館鄉,計,91,73,2,1,0,0,2,0,12,0,1,0,0,0,0,0,0,0
平地原住民,公館鄉,男,32,29,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
平地原住民,公館鄉,女,59,44,2,1,0,0,2,0,9,0,1,0,0,0,0,0,0,0
平地原住民,銅鑼鄉,計,52,38,5,0,0,0,1,0,4,0,0,3,0,0,0,0,0,1
平地原住民,銅鑼鄉,男,22,17,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
平地原住民,銅鑼鄉,女,30,21,3,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0
平地原住民,南庄鄉,計,1956,33,411,1,1,0,1,1,1501,0,1,0,0,0,0,0,0,6
平地原住民,南庄鄉,男,1097,13,225,0,0,0,0,0,854,0,0,0,0,0,0,0,0,5
平地原住民,南庄鄉,女,859,20,186,1,1,0,1,1,647,0,1,0,0,0,0,0,0,1
平地原住民,頭屋鄉,計,52,39,8,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0
平地原住民,頭屋鄉,男,24,18,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
平地原住民,頭屋鄉,女,28,21,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,三義鄉,計,23,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
平地原住民,三義鄉,男,12,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
平地原住民,三義鄉,女,11,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,西湖鄉,計,16,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,西湖鄉,男,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,西湖鄉,女,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,造橋鄉,計,46,21,5,0,0,0,4,0,15,0,0,0,0,0,0,0,0,1
平地原住民,造橋鄉,男,20,10,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1
平地原住民,造橋鄉,女,26,11,0,0,0,0,2,0,13,0,0,0,0,0,0,0,0,0
平地原住民,三灣鄉,計,30,9,1,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0
平地原住民,三灣鄉,男,8,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
平地原住民,三灣鄉,女,22,8,1,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0
平地原住民,獅潭鄉,計,133,10,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,1
平地原住民,獅潭鄉,男,89,2,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,1
平地原住民,獅潭鄉,女,44,8,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
平地原住民,泰安鄉,計,92,45,20,0,0,1,4,0,22,0,0,0,0,0,0,0,0,0
平地原住民,泰安鄉,男,34,18,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
平地原住民,泰安鄉,女,58,27,15,0,0,1,4,0,11,0,0,0,0,0,0,0,0,0
平地原住民,彰化縣,計,2832,2067,19,359,7,52,205,1,19,0,24,24,1,0,0,0,0,54
平地原住民,彰化縣,男,1268,927,6,172,3,19,82,0,5,0,14,14,0,0,0,0,0,26
平地原住民,彰化縣,女,1564,1140,13,187,4,33,123,1,14,0,10,10,1,0,0,0,0,28
平地原住民,彰化市,計,604,431,3,104,0,12,35,0,5,0,2,4,1,0,0,0,0,7
平地原住民,彰化市,男,293,207,2,55,0,5,15,0,1,0,1,4,0,0,0,0,0,3
平地原住民,彰化市,女,311,224,1,49,0,7,20,0,4,0,1,0,1,0,0,0,0,4
平地原住民,員林市,計,173,125,0,8,0,2,33,0,0,0,0,4,0,0,0,0,0,1
平地原住民,員林市,男,64,42,0,6,0,2,13,0,0,0,0,1,0,0,0,0,0,0
平地原住民,員林市,女,109,83,0,2,0,0,20,0,0,0,0,3,0,0,0,0,0,1
平地原住民,鹿港鎮,計,354,269,0,23,0,2,39,0,0,0,8,4,0,0,0,0,0,9
平地原住民,鹿港鎮,男,184,146,0,9,0,0,15,0,0,0,5,3,0,0,0,0,0,6
平地原住民,鹿港鎮,女,170,123,0,14,0,2,24,0,0,0,3,1,0,0,0,0,0,3
平地原住民,和美鎮,計,221,123,9,40,1,10,28,0,2,0,4,0,0,0,0,0,0,4
平地原住民,和美鎮,男,95,51,2,21,0,4,13,0,0,0,2,0,0,0,0,0,0,2
平地原住民,和美鎮,女,126,72,7,19,1,6,15,0,2,0,2,0,0,0,0,0,0,2
平地原住民,北斗鎮,計,36,24,0,6,0,0,1,0,0,0,5,0,0,0,0,0,0,0
平地原住民,北斗鎮,男,16,10,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0
平地原住民,北斗鎮,女,20,14,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0
平地原住民,溪湖鎮,計,88,66,0,2,0,11,3,0,0,0,0,0,0,0,0,0,0,6
平地原住民,溪湖鎮,男,30,23,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
平地原住民,溪湖鎮,女,58,43,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,5
平地原住民,田中鎮,計,68,48,0,12,0,3,2,0,1,0,0,0,0,0,0,0,0,2
平地原住民,田中鎮,男,25,18,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,田中鎮,女,43,30,0,7,0,3,0,0,1,0,0,0,0,0,0,0,0,2
平地原住民,二林鎮,計,68,53,0,6,1,3,3,0,0,0,0,0,0,0,0,0,0,2
平地原住民,二林鎮,男,25,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
平地原住民,二林鎮,女,43,31,0,4,1,3,3,0,0,0,0,0,0,0,0,0,0,1
平地原住民,線西鄉,計,21,10,2,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1
平地原住民,線西鄉,男,10,4,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1
平地原住民,線西鄉,女,11,6,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,伸港鄉,計,56,36,0,11,0,1,3,0,3,0,0,2,0,0,0,0,0,0
平地原住民,伸港鄉,男,21,13,0,3,0,0,3,0,1,0,0,1,0,0,0,0,0,0
平地原住民,伸港鄉,女,35,23,0,8,0,1,0,0,2,0,0,1,0,0,0,0,0,0
平地原住民,福興鄉,計,70,61,0,4,0,0,3,1,0,0,0,1,0,0,0,0,0,0
平地原住民,福興鄉,男,27,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,福興鄉,女,43,35,0,3,0,0,3,1,0,0,0,1,0,0,0,0,0,0
平地原住民,秀水鄉,計,80,52,0,22,0,0,5,0,0,0,0,0,0,0,0,0,0,1
平地原住民,秀水鄉,男,36,23,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,1
平地原住民,秀水鄉,女,44,29,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,花壇鄉,計,379,339,1,27,0,0,5,0,1,0,0,1,0,0,0,0,0,5
平地原住民,花壇鄉,男,199,178,0,15,0,0,3,0,1,0,0,0,0,0,0,0,0,2
平地原住民,花壇鄉,女,180,161,1,12,0,0,2,0,0,0,0,1,0,0,0,0,0,3
平地原住民,芬園鄉,計,35,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,芬園鄉,男,12,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,芬園鄉,女,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,大村鄉,計,76,60,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
平地原住民,大村鄉,男,29,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,大村鄉,女,47,38,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
平地原住民,埔鹽鄉,計,73,32,1,31,2,2,0,0,0,0,0,0,0,0,0,0,0,5
平地原住民,埔鹽鄉,男,31,14,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,3
平地原住民,埔鹽鄉,女,42,18,1,18,1,2,0,0,0,0,0,0,0,0,0,0,0,2
平地原住民,埔心鄉,計,47,21,0,0,0,2,17,0,0,0,0,4,0,0,0,0,0,3
平地原住民,埔心鄉,男,18,5,0,0,0,1,9,0,0,0,0,2,0,0,0,0,0,1
平地原住民,埔心鄉,女,29,16,0,0,0,1,8,0,0,0,0,2,0,0,0,0,0,2
平地原住民,永靖鄉,計,39,34,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2
平地原住民,永靖鄉,男,16,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
平地原住民,永靖鄉,女,23,21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,社頭鄉,計,41,28,3,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0
平地原住民,社頭鄉,男,14,10,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
平地原住民,社頭鄉,女,27,18,2,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0
平地原住民,二水鄉,計,36,20,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0
平地原住民,二水鄉,男,17,7,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,二水鄉,女,19,13,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
平地原住民,田尾鄉,計,30,21,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,2
平地原住民,田尾鄉,男,11,6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2
平地原住民,田尾鄉,女,19,15,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
平地原住民,埤頭鄉,計,41,35,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
平地原住民,埤頭鄉,男,18,14,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
平地原住民,埤頭鄉,女,23,21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
平地原住民,芳苑鄉,計,122,92,0,15,2,0,10,0,0,0,0,0,0,0,0,0,0,3
平地原住民,芳苑鄉,男,51,41,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,芳苑鄉,女,71,51,0,8,1,0,8,0,0,0,0,0,0,0,0,0,0,3
平地原住民,大城鄉,計,22,10,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1
平地原住民,大城鄉,男,7,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
平地原住民,大城鄉,女,15,8,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,竹塘鄉,計,27,21,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0
平地原住民,竹塘鄉,男,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,竹塘鄉,女,20,14,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0
平地原住民,溪州鄉,計,25,22,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
平地原住民,溪州鄉,男,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,溪州鄉,女,13,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
平地原住民,南投縣,計,1632,960,16,102,21,6,70,0,22,0,421,3,3,3,0,0,0,5
平地原住民,南投縣,男,708,394,3,41,7,1,23,0,7,0,224,0,3,1,0,0,0,4
平地原住民,南投縣,女,924,566,13,61,14,5,47,0,15,0,197,3,0,2,0,0,0,1
平地原住民,南投市,計,222,168,4,16,3,1,12,0,4,0,14,0,0,0,0,0,0,0
平地原住民,南投市,男,90,70,1,9,0,0,5,0,1,0,4,0,0,0,0,0,0,0
平地原住民,南投市,女,132,98,3,7,3,1,7,0,3,0,10,0,0,0,0,0,0,0
平地原住民,埔里鎮,計,243,148,5,14,0,0,22,0,7,0,44,0,0,2,0,0,0,1
平地原住民,埔里鎮,男,109,65,1,6,0,0,9,0,3,0,25,0,0,0,0,0,0,0
平地原住民,埔里鎮,女,134,83,4,8,0,0,13,0,4,0,19,0,0,2,0,0,0,1
平地原住民,草屯鎮,計,210,162,2,19,0,0,19,0,2,0,3,0,0,0,0,0,0,3
平地原住民,草屯鎮,男,72,52,0,6,0,0,8,0,2,0,1,0,0,0,0,0,0,3
平地原住民,草屯鎮,女,138,110,2,13,0,0,11,0,0,0,2,0,0,0,0,0,0,0
平地原住民,竹山鎮,計,109,91,0,13,1,0,1,0,0,0,2,1,0,0,0,0,0,0
平地原住民,竹山鎮,男,41,35,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
平地原住民,竹山鎮,女,68,56,0,8,1,0,1,0,0,0,1,1,0,0,0,0,0,0
平地原住民,集集鎮,計,16,11,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
平地原住民,集集鎮,男,7,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
平地原住民,集集鎮,女,9,5,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
平地原住民,名間鄉,計,57,43,0,6,1,0,6,0,0,0,0,1,0,0,0,0,0,0
平地原住民,名間鄉,男,29,24,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,名間鄉,女,28,19,0,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0
平地原住民,鹿谷鄉,計,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,鹿谷鄉,男,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,鹿谷鄉,女,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,中寮鄉,計,14,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,中寮鄉,男,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,中寮鄉,女,9,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,魚池鄉,計,360,55,0,2,2,0,2,0,1,0,297,0,0,0,0,0,0,1
平地原住民,魚池鄉,男,188,28,0,1,0,0,0,0,0,0,158,0,0,0,0,0,0,1
平地原住民,魚池鄉,女,172,27,0,1,2,0,2,0,1,0,139,0,0,0,0,0,0,0
平地原住民,國姓鄉,計,18,15,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
平地原住民,國姓鄉,男,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,國姓鄉,女,8,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
平地原住民,水里鄉,計,90,40,1,7,1,0,0,0,0,0,41,0,0,0,0,0,0,0
平地原住民,水里鄉,男,46,20,0,2,0,0,0,0,0,0,24,0,0,0,0,0,0,0
平地原住民,水里鄉,女,44,20,1,5,1,0,0,0,0,0,17,0,0,0,0,0,0,0
平地原住民,信義鄉,計,121,86,1,10,7,3,6,0,1,0,3,0,3,1,0,0,0,0
平地原住民,信義鄉,男,57,44,1,3,4,1,0,0,0,0,0,0,3,1,0,0,0,0
平地原住民,信義鄉,女,64,42,0,7,3,2,6,0,1,0,3,0,0,0,0,0,0,0
平地原住民,仁愛鄉,計,162,121,3,8,6,2,2,0,7,0,13,0,0,0,0,0,0,0
平地原住民,仁愛鄉,男,51,33,0,4,2,0,1,0,1,0,10,0,0,0,0,0,0,0
平地原住民,仁愛鄉,女,111,88,3,4,4,2,1,0,6,0,3,0,0,0,0,0,0,0
平地原住民,雲林縣,計,1217,974,6,99,0,4,64,0,20,0,0,3,0,2,3,0,0,42
平地原住民,雲林縣,男,493,391,3,46,0,1,22,0,7,0,0,2,0,0,1,0,0,20
平地原住民,雲林縣,女,724,583,3,53,0,3,42,0,13,0,0,1,0,2,2,0,0,22
平地原住民,斗六市,計,219,163,0,28,0,2,19,0,0,0,0,0,0,0,0,0,0,7
平地原住民,斗六市,男,80,57,0,16,0,1,5,0,0,0,0,0,0,0,0,0,0,1
平地原住民,斗六市,女,139,106,0,12,0,1,14,0,0,0,0,0,0,0,0,0,0,6
平地原住民,斗南鎮,計,80,67,4,1,0,0,2,0,2,0,0,0,0,0,0,0,0,4
平地原住民,斗南鎮,男,29,23,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
平地原住民,斗南鎮,女,51,44,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1
平地原住民,虎尾鎮,計,114,79,1,12,0,1,4,0,0,0,0,0,0,1,0,0,0,16
平地原住民,虎尾鎮,男,53,36,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,10
平地原住民,虎尾鎮,女,61,43,0,7,0,1,3,0,0,0,0,0,0,1,0,0,0,6
平地原住民,西螺鎮,計,54,39,0,3,0,0,10,0,1,0,0,0,0,0,0,0,0,1
平地原住民,西螺鎮,男,16,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
平地原住民,西螺鎮,女,38,27,0,3,0,0,7,0,1,0,0,0,0,0,0,0,0,0
平地原住民,土庫鎮,計,24,13,0,6,0,0,4,0,1,0,0,0,0,0,0,0,0,0
平地原住民,土庫鎮,男,14,9,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
平地原住民,土庫鎮,女,10,4,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
平地原住民,北港鎮,計,38,31,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
平地原住民,北港鎮,男,10,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,北港鎮,女,28,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
平地原住民,古坑鄉,計,34,29,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,古坑鄉,男,12,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,古坑鄉,女,22,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,大埤鄉,計,35,30,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
平地原住民,大埤鄉,男,17,15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
平地原住民,大埤鄉,女,18,15,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
平地原住民,莿桐鄉,計,65,56,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0
平地原住民,莿桐鄉,男,33,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,莿桐鄉,女,32,26,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0
平地原住民,林內鄉,計,27,15,0,7,0,0,1,0,2,0,0,2,0,0,0,0,0,0
平地原住民,林內鄉,男,14,6,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0
平地原住民,林內鄉,女,13,9,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
平地原住民,二崙鄉,計,45,39,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
平地原住民,二崙鄉,男,16,13,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,二崙鄉,女,29,26,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,崙背鄉,計,51,45,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,崙背鄉,男,20,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,崙背鄉,女,31,28,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,麥寮鄉,計,237,206,0,8,0,0,10,0,6,0,0,0,0,0,0,0,0,7
平地原住民,麥寮鄉,男,124,107,0,6,0,0,6,0,2,0,0,0,0,0,0,0,0,3
平地原住民,麥寮鄉,女,113,99,0,2,0,0,4,0,4,0,0,0,0,0,0,0,0,4
平地原住民,東勢鄉,計,26,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
平地原住民,東勢鄉,男,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,東勢鄉,女,20,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
平地原住民,褒忠鄉,計,20,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,褒忠鄉,男,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,褒忠鄉,女,15,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,臺西鄉,計,25,20,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2
平地原住民,臺西鄉,男,9,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
平地原住民,臺西鄉,女,16,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
平地原住民,元長鄉,計,27,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
平地原住民,元長鄉,男,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,元長鄉,女,21,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
平地原住民,四湖鄉,計,25,18,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
平地原住民,四湖鄉,男,6,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
平地原住民,四湖鄉,女,19,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
平地原住民,口湖鄉,計,30,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
平地原住民,口湖鄉,男,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
平地原住民,口湖鄉,女,20,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,水林鄉,計,41,35,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
平地原住民,水林鄉,男,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,水林鄉,女,28,22,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
平地原住民,嘉義縣,計,842,588,19,82,0,9,66,3,22,0,17,0,1,1,0,0,0,34
平地原住民,嘉義縣,男,336,228,4,35,0,3,33,0,8,0,6,0,0,0,0,0,0,19
平地原住民,嘉義縣,女,506,360,15,47,0,6,33,3,14,0,11,0,1,1,0,0,0,15
平地原住民,太保市,計,83,45,3,16,0,1,9,0,1,0,3,0,0,0,0,0,0,5
平地原住民,太保市,男,32,20,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,3
平地原住民,太保市,女,51,25,3,9,0,1,7,0,1,0,3,0,0,0,0,0,0,2
平地原住民,朴子市,計,56,34,4,5,0,0,1,0,6,0,4,0,0,0,0,0,0,2
平地原住民,朴子市,男,23,14,1,2,0,0,0,0,4,0,2,0,0,0,0,0,0,0
平地原住民,朴子市,女,33,20,3,3,0,0,1,0,2,0,2,0,0,0,0,0,0,2
平地原住民,布袋鎮,計,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,布袋鎮,男,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,布袋鎮,女,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
